"sampleID" "TMB_tumor" "TMB_paired"
"76" "TCGA-25-2391-01A-01W" 2.46441173281349 2.37794114569723
"77" "TCGA-25-2392-01A-01W" 4.65156854908739 4.56699457546762
"78" "TCGA-25-2393-01A-01W" 2.82585130163487 2.18903974070307
"79" "TCGA-25-2396-01A-01D" 1.96254575626367 1.41303294450984
"80" "TCGA-25-2396-01A-01W" 1.37909354860432 1.06387216606619
"81" "TCGA-25-2397-01A-01D" 5.43747826745114 9.08892352734534
"82" "TCGA-25-2397-01A-01W" 2.19156735725292 2.58604948155844
"83" "TCGA-25-2398-01A-01D" 19.7516163142662 21.8452876435784
"84" "TCGA-25-2398-01A-01W" 2.81017671523645 2.30686148265678
"85" "TCGA-25-2399-01A-01W" 1.82537100134971 1.82537100134971
