"","Sampleid","Purity","Ploidy","Num.Variants","Median.Coverage","AUC.AR","AUC.POSTERIOR.SOMATIC","Callrate","Accuracy.Somatic","Accuracy.Germline","TMB.AR"
"122","TCGA-61-2016-01",0.82,1.70675922113004,116,101,0.75484496124031,0.783333333333333,0.801724137931034,0.924731182795699,0.881720430107527,1.95421799451414
"123","TCGA-61-2018-01",0.6,1.86193485830172,208,109,0.834862847922549,0.872025010084712,0.860576923076923,0.972067039106145,0.849162011173184,4.67277296043531
"124","TCGA-61-2087-01",0.9,1.85059321900055,159,96,0.62343059239611,0.750132625994695,0.528301886792453,0.888888888888889,0.938271604938272,2.44839547463064
"125","TCGA-61-2088-01",0.87,3.29072995129647,114,138,0.755555555555556,0.83030303030303,0.578947368421053,0.984848484848485,0.818181818181818,1.91668045256829
"126","TCGA-61-2092-01",0.26,2.05386894281481,138,116,0.730769230769231,0.699041699041699,0.949275362318841,0.83206106870229,0.977099236641221,1.9696290294326
"127","TCGA-61-2094-01",0.37,3.48355490013217,176,123,0.934748427672956,0.973056032018296,0.880681818181818,1,0.966887417218543,3.85620768180967
"128","TCGA-61-2096-01",0.87,1.81679216527818,187,145,0.661946801192387,0.623136895207521,0.679144385026738,0.724409448818898,0.921259842519685,2.61659334933048
"129","TCGA-61-2097-01",0.56,3.26259625277538,180,126.5,0.779375,0.923055555555556,0.811111111111111,1,0.86986301369863,3.73388382048005
"130","TCGA-61-2101-01",0.79,3.1246632155013,158,119,0.770909832721338,0.876172990616075,0.639240506329114,0.97029702970297,0.871287128712871,3.68064470172595
"131","TCGA-61-2102-01",0.85,2.65596334604237,142,90.5,0.658260869565217,0.707826086956522,0.563380281690141,0.875,0.9125,2.82221471247041
"132","TCGA-61-2104-01",0.73,2.95047151272159,234,142.5,0.754001088731628,0.866848121937942,0.611111111111111,0.978571428571429,0.85,4.76904828576981
"133","TCGA-61-2109-01",0.87,1.89921296264259,157,123,0.685040055729711,0.710031347962382,0.662420382165605,0.865384615384615,0.875,2.43542402173178
"134","TCGA-61-2110-01",0.53,2.58002981129694,142,111.5,0.778690476190476,0.794761904761905,0.690140845070423,0.928571428571429,0.826530612244898,2.72585864649076
"136","TCGA-61-2113-01",0.48,2.42861767848277,232,127,0.880872608145335,0.80999180999181,0.771551724137931,0.966480446927374,0.804469273743017,6.71967369264549
"137","TCGA-61-1734-01",0.67,3.78763715359228,78,52,0.837373737373737,0.868013468013468,0.615384615384615,0.958333333333333,0.9375,2.01713067539028
"210","TCGA-13-0924-01",0.59,1.77188742309121,179,123,0.785674778761062,0.946764380530973,0.871508379888268,0.961038961038961,0.948051948051948,3.46981843234439
"310","TCGA-29-1768-01",0.52,1.86101596845519,119,67,0.893924626380767,0.925925925925926,0.781512605042017,0.989247311827957,0.913978494623656,3.07965383277308
"410","TCGA-24-1463-01",0.83,1.70692620676487,176,126,0.568247126436782,0.877586206896552,0.738636363636364,0.938461538461538,0.938461538461538,2.2480888033616
"510","TCGA-13-1507-01",0.67,2.84943108967211,186,141,0.818165204678363,0.871954191033138,0.763440860215054,0.929577464788732,0.950704225352113,4.26605410505158
"610","TCGA-23-1114-01",0.57,4.54180785029062,260,125.5,0.891183431952663,0.905207100591716,0.723076923076923,0.968085106382979,0.914893617021277,6.38107169939665
"710","TCGA-13-1506-01",0.89,3.22360638243408,192,147.5,0.793417366946779,0.743697478991597,0.416666666666667,0.962025316455696,0.835443037974684,2.69274503234111
"910","TCGA-10-0935-01",0.92,3.16382020737997,112,141,0.65899814471243,0.674211502782931,0.348214285714286,0.871794871794872,0.794871794871795,2.06446072157031
"1010","TCGA-20-1683-01",0.85,2.93255627980133,193,126,0.767038007863696,0.801987767584098,0.61139896373057,0.923728813559322,0.906779661016949,4.60442967901516
"1110","TCGA-24-0980-01",0.74,1.93302045264695,148,118.5,0.818824404761905,0.928571428571429,0.810810810810811,0.983333333333333,0.916666666666667,2.15002431555801
"1310","TCGA-29-1705-01",0.73,1.8585979124171,139,71,0.749348619072434,0.9048983845753,0.690647482014389,0.989583333333333,0.90625,2.98972857393221
"1410","TCGA-61-1741-01",0.76,3.50663406784841,185,157,0.837423312883436,0.840490797546012,0.632432432432432,0.991452991452991,0.777777777777778,2.70361044773952
"1610","TCGA-24-1435-01",0.67,3.8134732726867,198,138,0.790201271186441,0.883686440677966,0.797979797979798,0.943037974683544,0.89873417721519,3.36257395231919
"173","TCGA-13-0890-01",0.55,1.71626717668236,177,113,0.821153297173851,0.947901798458464,0.796610169491525,0.971428571428571,0.942857142857143,3.80630811831833
"181","TCGA-29-1693-01",0.7,3.5646670468977,204,94,0.798894230769231,0.819038461538461,0.686274509803922,0.892857142857143,0.914285714285714,3.93548665579049
"191","TCGA-29-1764-01",0.49,3.5163185193891,173,110,0.903877551020408,0.939863945578231,0.705202312138728,1,0.926229508196721,4.29289962321262
"201","TCGA-61-1895-01",0.63,1.80219745730619,170,98.5,0.84265350877193,0.950031328320802,0.841176470588235,0.979020979020979,0.944055944055944,4.19717005132327
"211","TCGA-61-1733-01",0.82,2.66749480391501,158,120,0.810719373219373,0.863069800569801,0.645569620253165,0.950980392156863,0.941176470588235,3.05264486796663
"221","TCGA-24-1845-01",0.88,3.47461446186778,246,126,0.771799248890406,0.787913963810174,0.626016260162602,0.922077922077922,0.88961038961039,6.34114297934097
"231","TCGA-24-1428-01",0.78,3.37917196134509,148,142.5,0.603113553113553,0.823443223443223,0.709459459459459,0.857142857142857,0.952380952380952,2.54283372652242
"241","TCGA-24-1413-01",0.84,3.37220565198226,161,127,0.752039627039627,0.710761460761461,0.633540372670807,0.872549019607843,0.892156862745098,1.66916027288863
"251","TCGA-29-1770-01",0.64,3.14236137053735,235,96,0.878053239725026,0.858929354980254,0.778723404255319,0.939890710382514,0.890710382513661,6.86926793936799
"261","TCGA-13-0724-01",0.79,2.70137731216183,161,113,0.751017811704835,0.810687022900763,0.701863354037267,0.955752212389381,0.84070796460177,2.33295509446176
"281","TCGA-24-1850-01",0.71,2.71839805329147,158,87.5,0.814195736434108,0.853197674418605,0.69620253164557,0.963636363636364,0.863636363636364,4.29666857580497
"311","TCGA-29-1711-01",0.79,1.95037013140988,241,152,0.609649122807018,0.879050567595459,0.742738589211618,0.960893854748603,0.921787709497207,3.47933327434282
"321","TCGA-30-1714-01",0.85,3.13773562981522,184,122,0.7789972899729,0.825338753387534,0.472826086956522,0.96551724137931,0.908045977011494,3.65648211805546
"331","TCGA-09-0366-01",0.71,2.9943964462318,203,120,0.853458049886621,0.865759637188209,0.655172413793103,0.962406015037594,0.887218045112782,4.39576681021057
"341","TCGA-04-1655-01",0.87,4.4412728408462,180,124.5,0.917533525504449,0.946108534904123,0.572222222222222,0.980582524271845,0.951456310679612,4.28389451321674
"361","TCGA-61-1910-01",0.95,2.00980055105015,167,112,0.63859649122807,0.653070175438596,0.221556886227545,0.918918918918919,0.864864864864865,2.26089472176699
"371","TCGA-13-0723-01",0.68,3.17912267624551,163,130,0.86423564753004,0.90520694259012,0.742331288343558,0.966942148760331,0.892561983471074,3.24255674139909
"401","TCGA-09-1674-01",0.85,3.4280586746245,240,96.5,0.814897698209719,0.846263142938335,0.5875,0.957446808510638,0.914893617021277,4.62786491179682
"411","TCGA-29-1763-01",0.69,2.85688459497404,297,115,0.760270157359699,0.734298844172121,0.713804713804714,0.90521327014218,0.791469194312796,7.14997501594444
