"","SampleId","HLAA_major_ABS","HLAA_minor_ABS","HLAA_LOH_ABS","HLAB_major_ABS","HLAB_minor_ABS","HLAB_LOH_ABS","HLAC_major_ABS","HLAC_minor_ABS","HLAC_LOH_ABS","TP53_major_ABS","TP53_minor_ABS","TP53_LOH_ABS","HLAA_major_PCN","HLAA_minor_PCN","HLAA_LOH_PCN","HLAB_major_PCN","HLAB_minor_PCN","HLAB_LOH_PCN","HLAC_major_PCN","HLAC_minor_PCN","HLAC_LOH_PCN","TP53_major_PCN","TP53_minor_PCN","TP53_LOH_PCN","Kit","Sample"
"137","TCGA-61-1900-01",2,2,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,2,2,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,"S0293689","OV"
"138","TCGA-13-1482-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,TRUE,1,1,FALSE,NA,NA,NA,1,1,FALSE,1,0,TRUE,"S0293689","OV"
"139","TCGA-29-1762-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,TRUE,0,2,FALSE,1,1,FALSE,1,1,FALSE,1,0,TRUE,"S0293689","OV"
"140","TCGA-29-1697-01",1,0,TRUE,1,0,TRUE,1,0,TRUE,2,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,2,0,TRUE,"S0293689","OV"
"141","TCGA-24-1549-01",2,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,1,2,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,"S0293689","OV"
"142","TCGA-29-1777-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,TRUE,1,0,TRUE,1,1,FALSE,2,0,TRUE,1,0,TRUE,"S0293689","OV"
"143","TCGA-13-0897-01",1,0,TRUE,2,1,FALSE,2,1,FALSE,1,0,TRUE,1,0,TRUE,2,1,FALSE,2,1,FALSE,1,0,TRUE,"S0293689","OV"
"144","TCGA-09-1675-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,TRUE,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,0,TRUE,"S0293689","OV"
"145","TCGA-20-1685-01",2,2,FALSE,2,2,FALSE,2,2,FALSE,2,0,TRUE,3,1,FALSE,2,1,FALSE,2,3,FALSE,2,0,TRUE,"S0293689","OV"
"146","TCGA-25-1315-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,TRUE,0,2,FALSE,1,1,FALSE,1,1,FALSE,2,0,TRUE,"S0293689","OV"
"147","TCGA-30-1718-01",3,3,FALSE,3,3,FALSE,3,3,FALSE,3,0,TRUE,7.08463793789765,0,TRUE,4,1,FALSE,4,1,FALSE,2,0,TRUE,"S0293689","OV"
"148","TCGA-29-1695-01",5,1,FALSE,5,1,FALSE,5,1,FALSE,2,0,TRUE,5,1,FALSE,6,1,FALSE,4,0,TRUE,2,0,TRUE,"S0293689","OV"
"149","TCGA-24-1417-01",4,2,FALSE,4,2,FALSE,4,2,FALSE,2,0,TRUE,4,2,FALSE,4,2,FALSE,4,2,FALSE,2,0,TRUE,"S0293689","OV"
"150","TCGA-24-1470-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,TRUE,2,1,FALSE,1,1,FALSE,1,1,FALSE,2,0,TRUE,"S0293689","OV"
"151","TCGA-20-1687-01",3,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,2,2,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,"S0293689","OV"
"152","TCGA-23-1029-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,TRUE,1,1,FALSE,1,0,TRUE,1,0,TRUE,1,0,TRUE,"S0293689","OV"
"153","TCGA-61-1722-01",2,2,FALSE,2,2,FALSE,2,2,FALSE,3,0,TRUE,2,2,FALSE,5,2,FALSE,5,2,FALSE,2,0,TRUE,"S0293689","OV"
"154","TCGA-13-0893-01",2,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,4.81797749244502,1,FALSE,4,1,FALSE,4,1,FALSE,3,0,TRUE,"S0293689","OV"
"155","TCGA-24-1464-01",2,1,FALSE,2,1,FALSE,2,1,FALSE,1,0,TRUE,5.6246508780796,3,FALSE,4,3,FALSE,4,3,FALSE,2,0,TRUE,"S0293689","OV"
"156","TCGA-61-1738-01",1,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,2,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,"S0293689","OV"
"157","TCGA-24-1436-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,TRUE,1,1,FALSE,1,1,FALSE,1,1,FALSE,2,0,TRUE,"S0293689","OV"
"158","TCGA-61-1914-01",2,1,FALSE,2,1,FALSE,2,1,FALSE,1,0,TRUE,5,1,FALSE,5,1,FALSE,5,1,FALSE,2,0,TRUE,"S0293689","OV"
"159","TCGA-24-1844-01",2,1,FALSE,2,1,FALSE,2,1,FALSE,3,0,TRUE,2,2,FALSE,2,2,FALSE,2,2,FALSE,4,0,TRUE,"S0293689","OV"
"160","TCGA-24-1103-01",1,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,1.55671691855417,0,TRUE,NA,NA,NA,1.28601502161241,0,TRUE,1,0,TRUE,"S0293689","OV"
"161","TCGA-13-1498-01",NA,NA,NA,2,1,FALSE,2,1,FALSE,1,0,TRUE,3,1,FALSE,3,1,FALSE,3,1,FALSE,1,0,TRUE,"S0293689","OV"
"162","TCGA-24-1418-01",2,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,3,1,FALSE,NA,NA,NA,2,1,FALSE,2,0,TRUE,"S0293689","OV"
"163","TCGA-61-1727-01",3,0,TRUE,3,0,TRUE,3,0,TRUE,2,0,TRUE,3,0,TRUE,3,0,TRUE,3,0,TRUE,2,0,TRUE,"S0293689","OV"
"164","TCGA-13-1509-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,TRUE,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,0,TRUE,"S0293689","OV"
"165","TCGA-30-1855-01",3,1,FALSE,3,1,FALSE,3,1,FALSE,2,0,TRUE,3,1,FALSE,3,1,FALSE,3,1,FALSE,2,0,TRUE,"S0293689","OV"
"166","TCGA-29-1785-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,TRUE,1,0,TRUE,1,1,FALSE,1,1,FALSE,1,0,TRUE,"S0293689","OV"
"167","TCGA-29-1702-01",3,2,FALSE,3,2,FALSE,3,2,FALSE,7,0,TRUE,2,3,FALSE,4,2,FALSE,4,2,FALSE,NA,NA,NA,"S0293689","OV"
"168","TCGA-04-1542-01",2,2,FALSE,2,2,FALSE,2,2,FALSE,2,0,TRUE,2,2,FALSE,2,2,FALSE,2,2,FALSE,2,0,TRUE,"S0293689","OV"
"169","TCGA-24-1425-01",2,0,TRUE,2,0,TRUE,2,0,TRUE,1,0,TRUE,2,0,TRUE,3,0,TRUE,2,0,TRUE,1,0,TRUE,"S0293689","OV"
"170","TCGA-20-1684-01",2,1,FALSE,2,1,FALSE,2,1,FALSE,3,0,TRUE,2,1,FALSE,2,1,FALSE,2,1,FALSE,3,0,TRUE,"S0293689","OV"
"171","TCGA-09-1673-01",2,2,FALSE,4,2,FALSE,4,2,FALSE,4,0,TRUE,3,1,FALSE,4,2,FALSE,4,2,FALSE,4,0,TRUE,"S0293689","OV"
"172","TCGA-61-1899-01",4,4,FALSE,4,4,FALSE,4,4,FALSE,6,0,TRUE,2,2,FALSE,3,3,FALSE,1,3,FALSE,3,0,TRUE,"S0293689","OV"
"173","TCGA-24-1427-01",2,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,2,1,FALSE,2,1,FALSE,2,1,FALSE,3,0,TRUE,"S0293689","OV"
"174","TCGA-13-1497-01",4,0,TRUE,NA,NA,NA,NA,NA,NA,2,0,TRUE,4,0,TRUE,3,1,FALSE,3,1,FALSE,2,0,TRUE,"S0293689","OV"
"175","TCGA-13-1491-01",2,0,TRUE,2,0,TRUE,2,0,TRUE,1,0,TRUE,2,0,TRUE,1,1,FALSE,NA,NA,NA,1,0,TRUE,"S0293689","OV"
"176","TCGA-61-1737-01",3,2,FALSE,3,2,FALSE,3,2,FALSE,1,0,TRUE,3,1,FALSE,2,2,FALSE,2,2,FALSE,1,0,TRUE,"S0293689","OV"
"177","TCGA-25-1323-01",3,1,FALSE,3,1,FALSE,3,1,FALSE,2,0,TRUE,4,0,TRUE,4,0,TRUE,4,0,TRUE,2,0,TRUE,"S0293689","OV"
"178","TCGA-30-1857-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,TRUE,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,0,TRUE,"S0293689","OV"
"179","TCGA-25-1316-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,FALSE,1,1,FALSE,NA,NA,NA,1,1,FALSE,"S0293689","OV"
"180","TCGA-29-1696-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,TRUE,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,0,TRUE,"S0293689","OV"
"181","TCGA-09-0369-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,TRUE,3,1,FALSE,1,1,FALSE,1,1,FALSE,2,0,TRUE,"S0293689","OV"
"182","TCGA-24-1416-01",2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,"S0293689","OV"
"183","TCGA-24-0982-01",2,2,FALSE,2,2,FALSE,2,2,FALSE,2,0,TRUE,1,3,FALSE,2,2,FALSE,2,2,FALSE,2,0,TRUE,"S0293689","OV"
"184","TCGA-13-0903-01",2,2,FALSE,2,1,FALSE,2,1,FALSE,1,0,TRUE,2,2,FALSE,2,2,FALSE,2,2,FALSE,1,0,TRUE,"S0293689","OV"
"185","TCGA-61-1913-01",1,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,0,1,FALSE,1,0,TRUE,NA,NA,NA,1,0,TRUE,"S0293689","OV"
"186","TCGA-29-1698-01",4,2,FALSE,4,2,FALSE,4,2,FALSE,5,0,TRUE,1,2,FALSE,NA,NA,NA,2,1,FALSE,3,0,TRUE,"S0293689","OV"
"187","TCGA-13-1499-01",2,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,2,1,FALSE,NA,NA,NA,2,1,FALSE,2,0,TRUE,"S0293689","OV"
"188","TCGA-13-0885-01",3,2,FALSE,3,2,FALSE,3,2,FALSE,2,0,TRUE,4,2,FALSE,3,2,FALSE,3,2,FALSE,2,0,TRUE,"S0293689","OV"
"189","TCGA-23-1809-01",4,0,TRUE,4,0,TRUE,4,0,TRUE,3,0,TRUE,4,0,TRUE,4,0,TRUE,4,0,TRUE,3,0,TRUE,"S0293689","OV"
"190","TCGA-25-1322-01",1,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,"S0293689","OV"
"191","TCGA-10-0933-01",2,2,FALSE,2,2,FALSE,2,2,FALSE,1,0,TRUE,2,2,FALSE,2,1,FALSE,NA,NA,NA,1,0,TRUE,"S0293689","OV"
"192","TCGA-29-1774-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,TRUE,3,2,FALSE,3,2,FALSE,3,2,FALSE,4,0,TRUE,"S0293689","OV"
"193","TCGA-24-1847-01",3,0,TRUE,3,0,TRUE,3,0,TRUE,2,0,TRUE,5,0,TRUE,3,0,TRUE,3,0,TRUE,2,0,TRUE,"S0293689","OV"
"194","TCGA-13-1481-01",2,0,TRUE,2,0,TRUE,2,0,TRUE,1,0,TRUE,5,2,FALSE,2,1,FALSE,6,1,FALSE,2,0,TRUE,"S0293689","OV"
"195","TCGA-61-1904-01",4,0,TRUE,4,0,TRUE,4,0,TRUE,5,0,TRUE,5,0,TRUE,4,0,TRUE,4,0,TRUE,4,0,TRUE,"S0293689","OV"
"196","TCGA-29-1701-01",2,2,FALSE,2,2,FALSE,2,2,FALSE,3,0,TRUE,2,1,FALSE,2,1,FALSE,1,1,FALSE,NA,NA,NA,"S0293689","OV"
"197","TCGA-13-1483-01",2,1,FALSE,NA,NA,NA,NA,NA,NA,1,0,TRUE,2,2,FALSE,NA,NA,NA,2,2,FALSE,1,0,TRUE,"S0293689","OV"
"198","TCGA-13-1488-01",2,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,3,1,FALSE,3,2,FALSE,2,1,FALSE,3,0,TRUE,"S0293689","OV"
"199","TCGA-24-1843-01",3,1,FALSE,3,1,FALSE,3,1,FALSE,2,0,TRUE,3,3,FALSE,5,1,FALSE,3,0,TRUE,2,0,TRUE,"S0293689","OV"
"200","TCGA-10-0930-01",2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,"S0293689","OV"
"201","TCGA-24-1469-01",3,1,FALSE,3,1,FALSE,3,1,FALSE,2,0,TRUE,6,0,TRUE,4,1,FALSE,4,1,FALSE,2,0,TRUE,"S0293689","OV"
"202","TCGA-29-1707-01",2,1,FALSE,2,1,FALSE,2,1,FALSE,1,0,TRUE,3,1,FALSE,4,2,FALSE,4,2,FALSE,2.02739686131531,0,TRUE,"S0293689","OV"
"203","TCGA-09-0365-01",4,0,TRUE,4,0,TRUE,4,0,TRUE,3,0,TRUE,NA,NA,NA,2,1,FALSE,NA,NA,NA,3,0,TRUE,"S0293689","OV"
"204","TCGA-29-1781-01",1,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,"S0293689","OV"
"205","TCGA-13-0912-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,TRUE,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,0,TRUE,"S0293689","OV"
"206","TCGA-61-1730-01",3,2,FALSE,3,2,FALSE,3,2,FALSE,3,0,TRUE,3,2,FALSE,3,2,FALSE,3,2,FALSE,3,0,TRUE,"S0293689","OV"
"207","TCGA-61-1906-01",2,2,FALSE,2,2,FALSE,2,2,FALSE,2,0,TRUE,2,2,FALSE,2,2,FALSE,2,2,FALSE,2,0,TRUE,"S0293689","OV"
"208","TCGA-57-1586-01",2,1,FALSE,2,1,FALSE,2,1,FALSE,3,0,TRUE,2,1,FALSE,2,1,FALSE,2,1,FALSE,3,0,TRUE,"S0293689","OV"
"209","TCGA-29-1766-01",4,0,TRUE,4,0,TRUE,4,0,TRUE,4,0,TRUE,3,0,TRUE,2,0,TRUE,4.49108398771016,2,FALSE,4,0,TRUE,"S0293689","OV"
"210","TCGA-29-1699-01",6,0,TRUE,6,0,TRUE,6,0,TRUE,4,0,TRUE,6,0,TRUE,6,0,TRUE,6,0,TRUE,4,0,TRUE,"S0293689","OV"
"211","TCGA-61-1740-01",2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,5,0,TRUE,5,0,TRUE,5,0,TRUE,5,0,TRUE,"S0293689","OV"
"212","TCGA-20-1686-01",3,1,FALSE,3,1,FALSE,3,1,FALSE,2,0,TRUE,3,1,FALSE,3,1,FALSE,3,1,FALSE,2,0,TRUE,"S0293689","OV"
"213","TCGA-61-1901-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,TRUE,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,0,TRUE,"S0293689","OV"
"214","TCGA-61-1725-01",2,0,TRUE,NA,NA,NA,NA,NA,NA,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,"S0293689","OV"
"215","TCGA-24-1842-01",2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,3,0,TRUE,NA,NA,NA,2,0,TRUE,2,0,TRUE,"S0293689","OV"
"216","TCGA-61-1911-01",2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,"S0293689","OV"
"217","TCGA-29-1783-01",2,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,2,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,"S0293689","OV"
"218","TCGA-13-0726-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,TRUE,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,0,TRUE,"S0293689","OV"
"219","TCGA-29-1775-01",2,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,1,2,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,"S0293689","OV"
"220","TCGA-09-1672-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,1,FALSE,"S0293689","OV"
"221","TCGA-29-1694-01",1,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,1.27935732004717,0,TRUE,"S0293689","OV"
"222","TCGA-24-1616-01",2,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,2,1,FALSE,1,1,FALSE,4,1,FALSE,2,0,TRUE,"S0293689","OV"
"223","TCGA-29-1691-01",2,2,FALSE,NA,NA,NA,NA,NA,NA,3,0,TRUE,2,2,FALSE,2,2,FALSE,2,2,FALSE,3,0,TRUE,"S0293689","OV"
"224","TCGA-24-1846-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,TRUE,1,1,FALSE,1,1,FALSE,1,1,FALSE,NA,NA,NA,"S0293689","OV"
"225","TCGA-61-1903-01",3,0,TRUE,NA,NA,NA,NA,NA,NA,1,0,TRUE,NA,NA,NA,1,1,FALSE,1,1,FALSE,1,0,TRUE,"S0293689","OV"
"226","TCGA-24-1562-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,TRUE,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,0,TRUE,"S0293689","OV"
"227","TCGA-29-1776-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,TRUE,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,0,TRUE,"S0293689","OV"
"228","TCGA-20-1682-01",1,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,NA,NA,NA,1,0,TRUE,1,0,TRUE,1,0,TRUE,"S0293689","OV"
"229","TCGA-29-1761-01",2,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,3,0,TRUE,2,1,FALSE,2,1,FALSE,2,0,TRUE,"S0293689","OV"
"230","TCGA-24-1104-01",2,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,2,0,TRUE,1,0,TRUE,4,0,TRUE,1,0,TRUE,"S0293689","OV"
"231","TCGA-13-0887-01",2,0,TRUE,NA,NA,NA,NA,NA,NA,1,0,TRUE,5,1,FALSE,3,0,TRUE,3,0,TRUE,2,0,TRUE,"S0293689","OV"
"232","TCGA-29-1784-01",2,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,1,2,FALSE,3.40439426917743,1,FALSE,4,1,FALSE,2,0,TRUE,"S0293689","OV"
"233","TCGA-13-0807-01",2,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,2,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,"S0293689","OV"
"234","TCGA-05-4244-01",2,2,FALSE,2,2,FALSE,2,2,FALSE,3,0,TRUE,2,2,FALSE,2,2,FALSE,2,2,FALSE,3,0,TRUE,"S0293689","LUAD"
"235","TCGA-05-4249-01",3,2,FALSE,3,2,FALSE,3,2,FALSE,2,1,FALSE,3,2,FALSE,3,2,FALSE,3,2,FALSE,2,1,FALSE,"S0293689","LUAD"
"236","TCGA-05-4250-01",2,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,2,1,FALSE,2,1,FALSE,2,1,FALSE,3,0,TRUE,"S0293689","LUAD"
"237","TCGA-05-4382-01",3,1,FALSE,3,1,FALSE,3,1,FALSE,3,0,TRUE,2,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,"S0293689","LUAD"
"238","TCGA-05-4384-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,1,FALSE,"S0293689","LUAD"
"239","TCGA-05-4389-01",2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,"S0293689","LUAD"
"240","TCGA-05-4390-01",4,0,TRUE,4,0,TRUE,4,0,TRUE,2,1,FALSE,4,0,TRUE,4,0,TRUE,4,0,TRUE,2,1,FALSE,"S0293689","LUAD"
"241","TCGA-05-4395-01",2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,"S0293689","LUAD"
"242","TCGA-05-4396-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,TRUE,2,2,FALSE,3,2,FALSE,3,2,FALSE,2,0,TRUE,"S0293689","LUAD"
"243","TCGA-05-4397-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,TRUE,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,0,TRUE,"S0293689","LUAD"
"244","TCGA-05-4398-01",3,2,FALSE,3,2,FALSE,3,2,FALSE,2,0,TRUE,2,2,FALSE,2,2,FALSE,2,2,FALSE,2,0,TRUE,"S0293689","LUAD"
"245","TCGA-05-4402-01",2,2,FALSE,2,2,FALSE,2,2,FALSE,2,0,TRUE,2,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,"S0293689","LUAD"
"246","TCGA-05-4403-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,1,FALSE,"S0293689","LUAD"
"247","TCGA-05-4405-01",3,0,TRUE,3,0,TRUE,3,0,TRUE,2,2,FALSE,3,0,TRUE,3,0,TRUE,3,0,TRUE,2,1,FALSE,"S0293689","LUAD"
"248","TCGA-05-4410-01",4,1,FALSE,4,1,FALSE,4,1,FALSE,3,0,TRUE,3,0,TRUE,3,0,TRUE,3,0,TRUE,1,0,TRUE,"S0293689","LUAD"
"249","TCGA-05-4415-01",3,0,TRUE,3,0,TRUE,3,0,TRUE,2,0,TRUE,3,0,TRUE,3,0,TRUE,3,0,TRUE,2,0,TRUE,"S0293689","LUAD"
"250","TCGA-05-4417-01",2,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,1,0,TRUE,"S0293689","LUAD"
"251","TCGA-05-4418-01",2,0,TRUE,2,0,TRUE,2,0,TRUE,NA,NA,NA,2,0,TRUE,2,0,TRUE,2,0,TRUE,1,1,FALSE,"S0293689","LUAD"
"252","TCGA-05-4420-01",3,2,FALSE,3,2,FALSE,3,2,FALSE,NA,NA,NA,3,2,FALSE,3,2,FALSE,3,2,FALSE,1,1,FALSE,"S0293689","LUAD"
"253","TCGA-05-4422-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,1,FALSE,"S0293689","LUAD"
"254","TCGA-05-4424-01",3,1,FALSE,3,1,FALSE,3,1,FALSE,4,0,TRUE,2,1,FALSE,2,1,FALSE,2,1,FALSE,3,0,TRUE,"S0293689","LUAD"
"255","TCGA-05-4425-01",2,0,TRUE,2,0,TRUE,2,0,TRUE,1,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,1,0,TRUE,"S0293689","LUAD"
"256","TCGA-05-4426-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,TRUE,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,0,TRUE,"S0293689","LUAD"
"257","TCGA-05-4427-01",5,0,TRUE,5,0,TRUE,5,0,TRUE,3,0,TRUE,5,0,TRUE,5,0,TRUE,5,0,TRUE,3,0,TRUE,"S0293689","LUAD"
"258","TCGA-05-4430-01",2,2,FALSE,2,2,FALSE,2,2,FALSE,2,0,TRUE,2,1,FALSE,2,1,FALSE,2,1,FALSE,1,0,TRUE,"S0293689","LUAD"
"259","TCGA-05-4432-01",2,1,FALSE,2,1,FALSE,2,1,FALSE,2,2,FALSE,2,1,FALSE,3,1,FALSE,3,1,FALSE,2,2,FALSE,"S0293689","LUAD"
"260","TCGA-05-4433-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,TRUE,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,0,TRUE,"S0293689","LUAD"
"261","TCGA-05-4434-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,1,FALSE,"S0293689","LUAD"
"262","TCGA-05-5423-01",2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,"S0293689","LUAD"
"263","TCGA-05-5425-01",2,0,TRUE,2,0,TRUE,2,0,TRUE,1,0,TRUE,5,1,FALSE,5,1,FALSE,5,1,FALSE,2,0,TRUE,"S0293689","LUAD"
"264","TCGA-05-5428-01",2,0,TRUE,2,0,TRUE,2,0,TRUE,2,0,TRUE,2,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,"S0293689","LUAD"
"265","TCGA-05-5429-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,TRUE,1,1,FALSE,1,1,FALSE,1,1,FALSE,2,0,TRUE,"S0293689","LUAD"
"266","TCGA-05-5715-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,TRUE,2,0,TRUE,2,0,TRUE,1,1,FALSE,"S0293689","LUAD"
"267","TCGA-35-4122-01",2,2,FALSE,2,2,FALSE,2,2,FALSE,NA,NA,NA,2,1,FALSE,2,1,FALSE,2,1,FALSE,1,1,FALSE,"S0293689","LUAD"
"268","TCGA-35-4123-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,TRUE,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,0,TRUE,"S0293689","LUAD"
"269","TCGA-35-5375-01",4,2,FALSE,4,2,FALSE,4,2,FALSE,5,0,TRUE,5,2,FALSE,5,2,FALSE,5,2,FALSE,6,0,TRUE,"S0293689","LUAD"
"270","TCGA-38-4625-01",5,0,TRUE,NA,NA,NA,NA,NA,NA,2,0,TRUE,6,0,TRUE,5,0,TRUE,5,0,TRUE,2,0,TRUE,"S0293689","LUAD"
"271","TCGA-38-4626-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,1,0,TRUE,1,0,TRUE,1,0,TRUE,"S0293689","LUAD"
"272","TCGA-38-4627-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,FALSE,1,1,FALSE,1,1,FALSE,1,0,TRUE,"S0293689","LUAD"
"273","TCGA-38-4628-01",4,2,FALSE,4,2,FALSE,4,2,FALSE,3,3,FALSE,3,2,FALSE,3,2,FALSE,3,2,FALSE,3,3,FALSE,"S0293689","LUAD"
"274","TCGA-38-4631-01",2,0,TRUE,NA,NA,NA,NA,NA,NA,2,0,TRUE,3,0,TRUE,NA,NA,NA,3,0,TRUE,3,0,TRUE,"S0293689","LUAD"
"275","TCGA-38-4632-01",2,2,FALSE,2,2,FALSE,2,2,FALSE,2,0,TRUE,2,1,FALSE,2,1,FALSE,2,1,FALSE,2,0,TRUE,"S0293689","LUAD"
